zip,eiaid,name,state,svc_type,ownership,cmnrate,indrate,resrate
79925,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79930,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79907,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79839,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79849,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79902,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79835,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79938,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79968,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79927,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79934,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79836,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79936,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79912,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79853,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79924,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79905,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88523,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88520,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88521,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88526,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88527,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88524,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88525,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88528,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88562,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79978,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88529,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88559,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88558,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88553,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88557,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88556,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88554,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79996,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79931,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79937,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88581,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88582,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88584,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88587,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88588,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88589,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88575,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79960,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79961,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88531,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88530,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88533,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88532,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88535,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88534,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88536,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88539,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88538,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88583,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79913,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79910,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88568,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88569,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88566,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88567,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88565,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88563,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79999,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79998,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79997,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79995,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79990,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79948,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79949,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79944,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79945,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79946,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79947,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79940,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79941,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79943,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88595,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88590,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88580,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88585,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88586,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88519,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88518,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88515,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88512,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88511,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79976,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88544,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88545,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88546,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88547,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88540,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88541,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88542,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88543,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88548,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88549,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88550,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88555,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79929,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79923,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79920,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79926,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88579,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88578,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88574,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88577,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88576,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88571,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88570,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88573,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88572,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88560,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88561,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88517,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88516,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88514,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88513,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
88510,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79980,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79917,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79914,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79953,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79952,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79951,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79950,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79955,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79954,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79958,5701,El Paso Electric Co,TX,Bundled,Investor Owned,0.088437315,0.046184392,0.119856724
79245,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79096,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75555,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79251,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75639,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75683,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75946,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79039,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75667,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75561,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75961,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79239,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75478,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79011,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75440,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75641,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79226,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75566,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75651,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75570,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75480,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75656,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75765,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75650,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75503,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75645,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75605,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75647,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75708,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79057,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79230,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79059,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75494,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75693,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75691,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75560,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75760,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79065,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75551,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79233,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75771,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75784,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75550,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75487,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75481,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75681,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79095,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79259,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75654,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75974,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75682,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75975,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75437,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75670,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75965,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75959,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75686,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75640,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75451,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75672,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75661,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75410,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75471,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79201,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75630,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75773,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75692,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75973,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75482,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75662,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75789,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75558,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79061,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75569,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75140,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75638,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75497,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79079,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75644,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79237,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75601,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75705,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75948,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75669,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75792,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75652,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75783,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75455,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75633,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75603,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75668,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75657,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75604,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75766,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75935,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75457,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75602,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75643,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75571,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75567,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75572,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75568,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75972,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75431,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75631,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75755,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79240,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75556,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75565,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75574,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75417,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75562,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75559,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75706,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75954,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75554,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79261,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
79014,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75750,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75563,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75684,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75501,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75432,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75607,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75608,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75444,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75680,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75687,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75493,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75658,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75659,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75599,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75653,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75660,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75663,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75666,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75636,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75689,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75797,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75615,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75456,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75694,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75688,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75685,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
75606,17698,Southwestern Electric Power Co,TX,Bundled,Investor Owned,0.083562867,0.063200828,0.102031907
